context_text,reply_text,language,source,gap_lines,gap_seconds 
"Oh Gott, da hat sich was unter dem Arsch abgezähnt!
Was wird er gemacht?
Was ist das?","Boah, Flo, du brauchst diesen Stein, wo man den Character Skill zweimal benutzen kann.",,4_9hours.mp4,1,5
"Oh, das ist gut!",Aber schwer ist der jetzt nicht so.,,4_9hours.mp4,1,2
"Nee, ich dachte auch, das wäre schlimmer.
Aber er ist echt random.",Er ist halt hässlich.,,4_9hours.mp4,1,3
Und jetzt ist er tot.,Hässlich und nicht stolz.,,4_9hours.mp4,1,2
Wir haben Mutter Natur einen Dienst erwiesen.,"Ah, I want that.",,4_9hours.mp4,1,9
Sweet Caroline.,Only wait.,,4_9hours.mp4,1,3
"Blau.
Hinter uns.
Südwest.","No, it's not okay.",,4_9hours.mp4,1,4
"Ja, wir haben so ein bisschen vorgearbeitet.","Ah, bleed, bleed, bleed.",,4_9hours.mp4,1,3
"Ja, das war ja Schmaust.","Der hat mich weggeschubst, der Arsch.",,4_9hours.mp4,1,3
"Oh, das ist ja alles scheiße.",Okay.,,4_9hours.mp4,1,5
"Okay, jetzt ganz schnell zur Church.","Church, Church, Church.",,4_9hours.mp4,1,6
"Nix, Schlüssel.","Okay, Kamsel.",,4_9hours.mp4,1,6
"Oh, ich war gestern...
Okay, nicht gestern, das war um ein Uhr heute noch.
War ich in der Sunde.
Heute Morgen.",Da oben ist ein Deathbird.,,4_9hours.mp4,1,1
"Ich hasse die.
Die sind kacke.","Lass erstmal runtergehen, der war easy.",,4_9hours.mp4,1,1
"Wir sind Kellerkinder, let's go.",Keller muss gecleart werden.,,4_9hours.mp4,1,2
"Ich hab hier Phasma gespielt, ich hasse alles.
Ich glaube, ich würde heute auch schon wieder Phasma spielen.
Nein!
Oh, ich dachte schon.","Ja, und gleich nochmal.",,4_9hours.mp4,1,6
"Er mag mich nicht mehr.
Ja, er hasst mich.
Aber ist okay, ich hasse ihn auch.","Also wenn mir jemand eine Feuerbombe ins Gesicht schmeißen würde,",,4_9hours.mp4,1,2
Das war doch nur eine zum Spaß.,"Oh, ich wollte gar nicht, dass sich die trifft.",,4_9hours.mp4,1,4
"I'm so sorry.
Ich wollte doch nur hier ein bisschen Spaß.
Weißt du, das wollte ich, um dir Angst zu machen.","Ach, der Boss ist jetzt auch schon angefangen, oder?",,4_9hours.mp4,1,4
"Ja, wir haben den auch schon vorbereitet.
Äh, äh, äh.
Ah, der macht Magie.
He's a Magician.","Ja, der ist ja auch in Elden Ring ja tot.",,4_9hours.mp4,1,2
"Ja, das Ding ist, ich hab Elden Ring nicht gespielt,
nur ein bisschen was gezockt.",Ich bin down.,,4_9hours.mp4,1,2
"Alles gut, dann fokusse ich auf dich.",Danke.,,4_9hours.mp4,1,3
"Oh, ouch.
Kabusch.",Der bewegt sich zu viel.,,4_9hours.mp4,1,6
"Ja, er ist schnell. Das ist scheiße.",Da.,,4_9hours.mp4,1,6
"Häuser.
Da ist ein Legendary Item, Marikas Hammer.
Braucht wer einen Hammer?
Sonst würde ich nämlich gerne einen relativ nicen Bogen nehmen.
Kein Hammer? Okay.","Nö, nö, mach.",,4_9hours.mp4,1,2
Abi.,Aua.,,4_9hours.mp4,1,2
"Ich hab mich so weggeschallert.
War bei. Weiter.",Tschüss.,,4_9hours.mp4,1,2
Wollte eigentlich gar nicht am Eden liegen.,Tja.,,4_9hours.mp4,1,2
"Gut, aber wenn er da steht, so.",Das ist selber schuld.,,4_9hours.mp4,1,2
Erhöht maximal FP.,"Bo, effective range. Willst du das, Flo?",,4_9hours.mp4,1,2
"Effective range wäre schon stabil.
Aber wenn sonst, also.",Alles andere ist Müll.,,4_9hours.mp4,1,2
Okay.,There you go.,,4_9hours.mp4,1,2
"Richtig nice. Ja.
Grazie.",Wollen wir den Deathbird machen?,,4_9hours.mp4,1,3
"Weil du denkst, wir schaffen das?",Schon.,,4_9hours.mp4,1,2
"Muss nicht, wäre aber dabei.",Den schaffen wir.,,4_9hours.mp4,1,2
Okay.,Das ist Selbstvertrauen hier.,,4_9hours.mp4,1,1
"Ah gut.
Okay, sorry.
Ich weiß nur, dass er meine ganzen Runs ruiniert hat.
No risk, no fun.",Eben.,,4_9hours.mp4,1,1
"Achso.
Ja gut, dann...",Crucible Knight erst mal hier.,,4_9hours.mp4,1,1
"Oh, wo?
Wer?
Der.
Er mag mich nicht.
Und ich habe ihm noch keine Granate reingeworfen.",Jetzt hau ihn doch.,,4_9hours.mp4,1,5
"Ah, das ist okay.
Oh.
Ah, das...
Oh, wow.
Bye bye.
Gut, gut.","Boah, ich Arschloch.",,4_9hours.mp4,1,2
Sorry.,Be right back.,,4_9hours.mp4,1,1
"Okay.
Direkt schon anfangen?
Oder gehen wir den nächsten da machen?
Wenn ihr wisst, wie ihr hochkommt, könnt ihr schon anfangen.",Ich bin...,,4_9hours.mp4,1,2
"Ich habe keine Ahnung, wie wir hochkommen.
Wollen wir den hier machen?",Okay.,,4_9hours.mp4,1,1
Aber das hier...,Wo ist der hin?,,4_9hours.mp4,1,2
"He didn't miss.
Oh.
Ja, der ist tot.
Gut.
Gut gemacht.","Ich habe 150k Runen, Alter.",,4_9hours.mp4,1,2
"Wo?
Wo, wo, wo, wo?",Ganz unten im River.,,4_9hours.mp4,1,1
In der River?,"Ne, so hoch kann man nicht springen.",,4_9hours.mp4,1,1
"Okay, dann bleiben wir da.","Oh, warte, das will ich haben.",,4_9hours.mp4,1,2
"Und hier geht's hoch.
Ja, hier drin geht's hoch.",Okay.,,4_9hours.mp4,1,5
Dead bird.,"Wir dürfen nicht vergessen, dass wir auch noch leveln dann.",,4_9hours.mp4,1,2
"Ja, unbedingt.",Und dass es nicht zu kurz kommt.,,4_9hours.mp4,1,1
Unbedingt.,Hä?,,4_9hours.mp4,1,3
"Ist das Ding scheiße.
Keine Erfreulichkeit.","Hä, wie seid ihr hochgekommen?",,4_9hours.mp4,1,3
"Da gibt's...
Da, wo du runtergegangen bist wieder, da wo wir standen, kann man innen in dem Gebäude hochgehen.
Treppe.",Ne Treppe?,,4_9hours.mp4,1,1
Ja.,Ich seh keine Treppe.,,4_9hours.mp4,1,2
"Oh, fuck.
Dead?",Willkommen zurück!,,4_9hours.mp4,1,3
"Und jetzt ist es random beim Leben.
Sollen wir kurz abbrechen und...
Ja, können wir machen.
Oh my god.
Wollt ihr mich finishen mit einem Move?","Ne, ich check's nicht.",,4_9hours.mp4,1,4
"Fuck off!
Hi, wo bist du?
Wo seid ihr?
Ah, ah, sie finden den Weg, sie finden den Weg.
Laufen, laufen, laufen.
Weiter, weiter, weiter, weiter.
Einfach nur in die Vierecke laufen.
Ja.","Ja, geil, geil, geil.",,4_9hours.mp4,1,1
"Komm jetzt, komm jetzt, komm jetzt, komm jetzt.","Okay, seid ihr wieder oben?",,4_9hours.mp4,1,1
"Dann komm jetzt, komm jetzt, komm jetzt.",Gleich.,,4_9hours.mp4,1,1
"Du kannst noch ein bisschen, kannst du noch?
Bisschen dodgen, mach mal.
Ah.
Oh, fuck, er hasst mich.
Und ich hab ihm noch keine Granate reingehauen.
Ich liege.
Danke.","Oh, jetzt bin ich down.",,4_9hours.mp4,1,9
"Wir kommen zurück!
Ich hasse das.
Ah, das ist okay.","Fuck, fuck.",,4_9hours.mp4,1,2
"Ich sagte es, den wollte ich nicht machen.
Das heißt, Graze klauen und weglaufen.","Oh, was ist, wenn der...",,4_9hours.mp4,1,4
"Wird er nicht haben, wird er nicht haben.
Er ist zu stark.
Habe ich noch nie erlebt.
What game is wrong?
Okay, okay, okay.
Fast, fast, fast, fast, fast.
Von wo komme ich da hin?
Von da oben, oben, oben, oben.
Ja.",Die Bitch.,,4_9hours.mp4,1,4
"I hate him.
Warum haben wir nicht gelevelt, bevor wir da hin sind?","Ach, diese scheiß Tür habe ich nicht gesehen, Alter.",,4_9hours.mp4,1,3
"Weil wir nicht smart sind.
No smarty pants.",We don't have the smart pants on in this household.,,4_9hours.mp4,1,2
"Okay, also wir holen Runen und dann weg.",Ja.,,4_9hours.mp4,1,2
"Richtig? Okay.
Wenn ich kann...
Ah!
Gehen Sie weit von mir!",Woo!,,4_9hours.mp4,1,2
I am gone.,"Okay, ähm...",,4_9hours.mp4,1,2
"Ja, die hole ich direkt.
Kurz reinkrachen.","183k, Alter.",,4_9hours.mp4,1,6
"Never stop, never stop.
Just keep running.",I'm working on it.,,4_9hours.mp4,1,2
Making my way downtown.,"Thank you, thank you, thank you for your gifted subs.",,4_9hours.mp4,1,3
Mein Brain is not brainin'.,"Mein scheiß Controller ist nicht controlling, Alter.",,4_9hours.mp4,1,2
"Oh, ich seh grad, ich hab mein Basic-Schwert noch.
Ich hab nie ein gutes...
Ich hab nie ein gutes Schwert bekommen.",Wait.,,4_9hours.mp4,1,4
"Yes, yes, yes.",I'm gonna get it.,,4_9hours.mp4,1,1
Gibt's hier noch Bosse oder so?,"Nee, ich glaub nicht.",,4_9hours.mp4,1,1
"Wenn da keine großen sind, dann glaub ich lohnt's nicht.
Wär die gut.",I'm level 12.,,4_9hours.mp4,1,3
"Tito.
Es gibt hier nichts!
Jump!
Ja gut, ich darf mit Trash-Waffe kämpfen, das ist okay.",Ich level noch mein Start-Ding auf.,,4_9hours.mp4,1,9
"Ja, dann werd ich mit dieser Route kämpfen, was auch immer das ist.
I believe in you.",Ich hab halt Bleed auf dem Schwert und...,,4_9hours.mp4,1,2
Das ist schon nice.,"...eine Bleed-Art und das ist halt schon ziemlich nice, ja.",,4_9hours.mp4,1,1
"Die haben nen großen Kopf!
Oh!
Oh!
Wo bist du?
Oh, Schlange.","Ah, lol.",,4_9hours.mp4,1,2
"Oh, fuck.
I get fucking shit on.
Get shit on, get...
Ach, du bist so nervig.",Komm her.,,4_9hours.mp4,1,3
"Oh, hi.
Ah, du hast es geschafft.
Cool.
Ah, ah.
Okay.
Kompar!
Bleed auf!",What?!,,4_9hours.mp4,1,16
"Luigi!
What are you doing?",Luigi down!,,4_9hours.mp4,1,1
"Luigi back!
Oder...
Au!",Ja!,,4_9hours.mp4,1,1
"Oh, hallo!",Ins Gesicht!,,4_9hours.mp4,1,1
"Okay, ich muss mich heilen.
Okay.
Boah, dass er so scheiße Angriffe hat, das fuckt mir mega ab.","Ja, der hat... der hat nen kacken Movement.",,4_9hours.mp4,1,4
Das macht gar nix!,"Ja, bleed.",,4_9hours.mp4,1,4
"Oh, tut das weh.
Ich mag ihn nicht.",Der ist halt auch mega... voll tanky.,,4_9hours.mp4,1,1
"Ich bin das... ich bin ein Certified Hater, wenn es so weiter geht.","Why did I do that? Ne, ist okay.",,4_9hours.mp4,1,5
"Ja, ja.
Aua, aua, aua.",Jetzt kotzt er.,,4_9hours.mp4,1,3
"Ja, dann schlägt er wieder.
Ich hab vergessen, dass da Lava ist.
The floor is lava.","Ja, ich schlag einfach ins Nichts, aber er auch und er trifft mich, ich ihn aber nicht.",,4_9hours.mp4,1,2
"Und dodging, dodging.
Ich bin zu spät gedodgt.
Ich hab dich getroffen.
Willkommen zurück.
Thank you, thank you.",Schön.,,4_9hours.mp4,1,10
"Sollen wir ein Feuer unterm Arsch machen? Let's go.
Woo.
Ey, ey, ey, ey, ey, ey, ey.","Ja, klar.",,4_9hours.mp4,1,9
"Oh, man.","Jetzt greif halt an diese Kack-Taste, geht nicht mehr, I swear to god.",,4_9hours.mp4,1,5
"Es tut mir leid.
Oh, mein Gott.","Ist okay, Flo hat mich, glaub ich.",,4_9hours.mp4,1,1
"I try.
Komm zurück.
Yes.
Jetzt bin ich down.
Guter Trick.",Er ist gestunned.,,4_9hours.mp4,1,2
"Ja.
I have fallen.
Komm zurück.
Nein.",And I can't get up.,,4_9hours.mp4,1,1
"Oh, Flava.
Pass auf, Fluni.",Ich schlag ihn immer am Schwanz.,,4_9hours.mp4,1,3
"Ja.
Okay.
Mit der Hoffnung, dass ihm das abfällt.
Aber ich glaub, dieser Mob...
Oh nein.",I think you got this.,,4_9hours.mp4,1,2
Er geht auf mich.,Jetzt hat er mich weggeschubst.,,4_9hours.mp4,1,3
"Ich weiß, aber meine Ult ist nicht voll.","Oh, fuck.",,4_9hours.mp4,1,3
"Ich bin dead.
Ich bin auch tot.",Oh nein.,,4_9hours.mp4,1,1
"Ja.
Schade.
Wie findet ihr, wir haben uns nichts vorzuwerfen?","Nee, wir haben alle perfekt gespielt.",,4_9hours.mp4,1,3
"Wirklich?
Ich hätte besser spielen können.",Noch nie besser gespielt.,,4_9hours.mp4,1,1
"Ich hätte noch ein bisschen mehr Stuff da, aber ich hab mich nicht geheilt.
Ja.","Ich glaub, ich brauch Tom-Tech-Support für diesen Scheiß-Button.",,4_9hours.mp4,1,2
"Ich hab an maximum Capacity gespielt.
Haben wir jetzt wieder Platz für Tom?
Also.
Ja.
Wir haben hier eine Ese.
Wawawum.
Ich kann ihn nur zurückgeben.","Ja, Flo, du bleibst jetzt schon noch da.",,4_9hours.mp4,1,2
"Ich hoffe, ich konnte euch beweisen, dass der Wilder zu wild ist.","Der ist schon nice, auf jeden Fall.",,4_9hours.mp4,1,3
"So crazy.
Perfekt.
Ja, dann viel Spaß noch.
Ciao, ciao.
Ciao, ciao.","So, ich geh ganz kurz zu Tom rüber und zeig ihm den Controller.",,4_9hours.mp4,1,1
"Den müssen wir noch rauswerfen gleich.
Ich bin nicht rausgegangen.
Ach so, okay.
Tom muss erst Tech-Supporten.",Ja.,,4_9hours.mp4,1,2
"Hello.
Hello.",Executor again.,,4_9hours.mp4,1,2
"Yeah, basically.",Okay.,,4_9hours.mp4,1,4
Du musst.,"Ja, ich habe Recluse gekriegt.",,4_9hours.mp4,1,2
"Hier. Schrauben, Schrauben, Schrauben, Schrauben.","Schraubaben, Schraubaben, Schraubaben, Schraubaben.",,4_9hours.mp4,1,12
Oh Gott. Nope.,"Auf dem Controller habe ich genau das gleiche Problem, dass diese Taste nicht funktioniert.",,4_9hours.mp4,1,3
"Welche Taste ist denn? R, B.
Das ist schlecht, das ist ganz schlecht.
Ja, aber ich sage nur, ich habe hier nur einen PS5 Controller.","Ja, aber ist ja kacke, wenn ich nach und nach alle Controller kaputt mache.",,4_9hours.mp4,1,4
"Ja, ja, aber was ist die Alternative jetzt, den Stream zu beenden, oder?
Ja.","Mit dem Maus spielen, I guess.",,4_9hours.mp4,1,7
"Ja, genau.
Nee, ist keine gute Option.",Aber es ist eine Option.,,4_9hours.mp4,1,4
Soll ein Gita Hero Controller oder so anschließen?,Oh.,,4_9hours.mp4,1,4
"Ja, ich mache den einen gerade auf. I'm working on it.
I'm working on it.","Es hat literally bei beiden nur diese eine Taste. So ein Scheiß, ey.",,4_9hours.mp4,1,10
"Ich muss kurz Fenster zumachen, ich bin sofort wieder da.",Aha.,,4_9hours.mp4,1,4
"Oh, okay.",Ich hole mir kurz einen anderen Controller ab.,,4_9hours.mp4,1,4
Let's go.,Und?,,4_9hours.mp4,1,19
"Ich denke, es ist nur die Feder rausgeploppt.",Der hat genau das gleiche Problem.,,4_9hours.mp4,1,4
"Wo war ich das?
Can I take this out, please?
Oh.
Junge.","Ich weiss nicht zum Teil, wie es beim anderen ist.",,4_9hours.mp4,1,1
"Der Lifesize?
Ja.
Amazing.",Warte.,,4_9hours.mp4,1,10
"Junge, junge, junge.","Oh, boy.",,4_9hours.mp4,1,2
"Ja, kann schon sein.
Ich hab ein Kabel hier.
Ich mach so kurz das Spray noch mal.
Schütteln.",Und dir ins Auge?,,4_9hours.mp4,1,3
"Okay, mir ist es nicht so gut.
Okay.
Okay.
Back to the controller.",Controller.,,4_9hours.mp4,1,5
"Monsieur Controller.
Junge, bleib doch in der Mitte, du Drecksack.
Okay.
Das ist der Punkt.
Get this out.
Wo ist meine Pinzette?",Okay.,,4_9hours.mp4,1,14
Handy-Ladekabel oder so?,"Nee, das ist USB-C-auf-USB-C.",,4_9hours.mp4,1,2
Okay.,"Nee, ich glaub, das geht nicht.",,4_9hours.mp4,1,8
Hast du keins?,"No, ich hab nur USB-C auf USB-C.",,4_9hours.mp4,1,2
"Äh, ja, hab ich.
Several.","Ne, nein.",,4_9hours.mp4,1,2
"Sagen wir, ich hab den anderen Controller gleich aufgegeben.","Nevermind, ich hab ein Kabel gefunden.",,4_9hours.mp4,1,11
Der war auch sehr gebundet.,"Der kommt sehr kurz, Fabel.",,4_9hours.mp4,1,3
"Es hält, es hält.",Funktioniert das Kabel nicht oder funktioniert der Controller nicht?,,4_9hours.mp4,1,5
Aber das müsste ja trotzdem überschreitbar sein so.,"Ja, eigentlich schon.",,4_9hours.mp4,1,2
"Es gibt so ne Pairing-Funktion.
Du hast nen PS5-Controller jetzt, oder?",Mhm.,,4_9hours.mp4,1,2
"Wenn du die Playstation-Taste und die Share-Taste gedrückt hältst, wenn der Controller quasi komplett aus ist.","Was ist die Share-Taste, die mit den drei Strichen...",,4_9hours.mp4,1,13
Das wär für Bluetooth normal. Dann vergisst du die alte Connection.,"Okay, er pulsiert jetzt blau.",,4_9hours.mp4,1,6
Aber Kabel müsste halt safe funktionieren.,"Ja, steht da, müsste den Controller erkennen und direkt einrichten. Macht's aber nicht.",,4_9hours.mp4,1,3
Irgendwas vom Nachbarn wahrscheinlich.,"Okay, vielleicht bin ich in dem falschen Stecker oder so.",,4_9hours.mp4,1,6
"For now.
Johnny, könntest du normal sein, bitte?",Nee.,,4_9hours.mp4,1,6
Katzen können nicht normal sein.,"So, dann machen wir wieder die sentient pest.",,4_9hours.mp4,1,3
Let's go.,Ich muss irgendwie die Blumen finden.,,4_9hours.mp4,1,8
Ich schicke ihnen Blumen?,Ich muss nächste Runde recluse spielen.,,4_9hours.mp4,1,9
Ganz kurz.,"Moment, Moment.",,4_9hours.mp4,1,2
"Nein.
Nein, bitte nicht.
Ich war doch bereit, bitte.","Na bitte, Herrgott.",,4_9hours.mp4,1,4
"Cheers, next.",Stonesword key in possession of start of expedition.,,4_9hours.mp4,1,14
"Keine Ahnung, warum der Controller immer so...",Kacke.,,4_9hours.mp4,1,3
"Ne, das macht keinen Sinn.
Das hat noch nie einem Controller geschadet.
Ne.
Die sind gebaut dafür.","Gib Bescheid, wenn ich starten kann.",,4_9hours.mp4,1,16
"Ja, hau rein.
Ich gebe den auf.
Collision.
Ich glaube, dem ist nicht mehr zu helfen.",Ich habe den halt nirgendwo gegengeschlagen oder so.,,4_9hours.mp4,1,3
Irgendwann ist jedes Zeitalter over.,Ich bin zu mächtig.,,4_9hours.mp4,1,2
Vielleicht ultra-stronge Zeigefinger einfach.,Ich habe die krassesten Zeigefinger überhaupt.,,4_9hours.mp4,1,2
"Ach, ich muss auf Ready klicken.
Sorry.
Wie viel kostet der Skin?",35.000.,,4_9hours.mp4,1,2
Teuer.,Die sind alle arschteuer.,,4_9hours.mp4,1,1
Die schönen sind teuer.,Ich muss echt Geld haben.,,4_9hours.mp4,1,2
"Man, warum lässt du das Geld nicht einfachst haben, Bro?
Hä?","Okay, das ist wegen dem Game wahrscheinlich, oder?",,4_9hours.mp4,1,1
Bin ich immer noch laggy?,Jetzt nicht mehr.,,4_9hours.mp4,1,2
"Jetzt passt.
Skip!",Skip!,,4_9hours.mp4,1,4
"Mein Vape braucht neues Liquid.
Sonst kann ich nicht.
Wer vape denn heute noch?",Wo ist die Tasse für die fucking Map?,,4_9hours.mp4,1,2
Ja.,"Ah, das ist die Map-Tasse.",,4_9hours.mp4,1,2
Cigarillos mit Filter.,Ich muss da hin und da ist auch meine Quest.,,4_9hours.mp4,1,2
"Ohne Filter ist es halt schon Hardcore.
Mit Filter finde ich es so die schlechteste Version von allem einfach.",Eigentlich nur Tabak fressen.,,4_9hours.mp4,1,8
"Ohne irgendwas. Nur Kautabak bitte.
Ich rauche nur Kautabak.
Jetzt liegt hier dein anderer...
Und würde instant sterben.",Der hat ja genau das gleiche Problem.,,4_9hours.mp4,1,2
"Und ich dachte mir, vielleicht kannst du sie ja fixen.
Vielleicht kann ich aus zwei kaputten Controllern einen nicht-kaputten Controller machen.
Weil wenn die beiden das gleiche Problem haben, wahrscheinlich eher nicht.","Naja, aber den einen hast du nicht gegen den Tisch geschlagen.",,4_9hours.mp4,1,4
Ist die markiert auf der Map?,Da sind Blumen tatsächlich.,,4_9hours.mp4,1,4
"Geh weg.
Geh weg.","Ja, Bleed.",,4_9hours.mp4,1,6
"Ich dachte, das war dein Death-Animate.",Ich dachte es auch.,,4_9hours.mp4,1,2
Der sah so kaputt aus.,"Ja, nice.",,4_9hours.mp4,1,2
Ich würde gleich einen Smithing Stone kaufen.,Okay.,,4_9hours.mp4,1,4
Würdest du deinen Elder Lion mit mir hier machen?,Sure.,,4_9hours.mp4,1,4
"Aufleveln wäre auch geil.
Oh mein Gott, das ist so heiß.",Nee.,,4_9hours.mp4,1,2
"Wir können jetzt einen Löwen kurz machen.
Ja.
Biobrick füllen.
Scheiße.
Oh, sauber.",Aua.,,4_9hours.mp4,1,10
Okay.,"Ich bin erst da, Mina.",,4_9hours.mp4,1,2
Dann würde ich den Baum hier aufsuchen.,War hier nicht sogar ein Händler?,,4_9hours.mp4,1,4
"Könnt ihr mir Starlight Shards mitnehmen?
Starlight Shards, ja.
Wenn ich was finde.",Am I blind?,,4_9hours.mp4,1,2
"Am I blind?
Der ist irgendwo hier.","Hier, ich habe ihn.",,4_9hours.mp4,1,2
Ich fliege zur nächsten Kirche.,"Ich gehe und bringe alles um, was ich finden kann.",,4_9hours.mp4,1,14
Ich bin einfach der Vogel-Hater.,Ich hasse diese scheiß Vögel.,,4_9hours.mp4,1,2
Also lass ich's einfach. Du musst literally gar nichts machen. Einfach die Hände vom Controller weglassen.,Ja und dann machen die Kacka.,,4_9hours.mp4,1,5
"Direkt neben der Kirche, meinst du?
Ja. Ein großer Haufen Scheiße.","Wollen wir die Mine machen, die direkt bei der Kirche ist?",,4_9hours.mp4,1,5
Gehen du? Wollen wir?,Ist hier ein Jumpy-Ding? Ja.,,4_9hours.mp4,1,3
Ich hol mir oben noch kurz den Zauberstab.,Superstube.,,4_9hours.mp4,1,3
Jumpy-Jumpy.,Jumpy-Lumpy.,,4_9hours.mp4,1,2
"Flo, hast du bis jetzt immer mit Randoms gespielt?
Äh, ja. Tatsächlich.
Das ist ja oasch.
Ist ja ekelhaft.
Manchmal aber tatsächlich ganz nice, muss ich sagen.","Ich glaube, es gibt schon ein paar nice.",,4_9hours.mp4,1,3
"Aber nicht ausschließlich so. Da waren ein paar echt gute Matches dabei.
So.
Der Castle hat Giants.","Ach, kack.",,4_9hours.mp4,1,3
"Normal schon.
Wobei nicht immer.","Nee, da, da, da.",,4_9hours.mp4,1,1
"Aua. Oha.
Ja, Bruder.
Wart ihr schon in der Mine?
Nee, wir machen draußen einen Boss.
Vor der Kirche.
Farbs.
War sie.
Exakt.
Aber er ist sehr aufgelegt für sein Alter.","Ach, kack.",,4_9hours.mp4,1,7
"Da hinten AOE.
Gut.",So.,,4_9hours.mp4,1,3
Bossloot nicht mitgenommen.,"Mensch, das ist, das würde ja...",,4_9hours.mp4,1,4
"Das ist mir noch nie passiert.
Nee.
Tut mir so leid.
Soll ich es runterziehen?",Schrecklich.,,4_9hours.mp4,1,2
"Das ist schlimmer als wenn dein Controller mitten im Game stirbt.
Die sind ja dann täuscht, die sind dann einstürmig.
Das ist ja meistens Schaden.",That's a lot of damage.,,4_9hours.mp4,1,3
And we go upgrade our weapons.,Lol.,,4_9hours.mp4,1,7
"Unten, ja.
Können wir machen.
Apropos Boss.
Ich hol mir noch kurz meinen Loot.",Das ist eine extrem gute Idee.,,4_9hours.mp4,1,3
"Talent mitgedacht.
Meine Levels holen.
So.",Ups.,,4_9hours.mp4,1,7
"Das ist alles schwarz.
Das war ein Lighting Damage.
Negation.
Fuck, es war doch Trash.",Da oben ist der Händler.,,4_9hours.mp4,1,2
"Ja, mit der Zeit wird's.",So.,,4_9hours.mp4,1,6
