text,language,source,timestamp,line 
Die ist vom Pattern her ziemlich einfach.,de,GOWstream.mp4,01:15:30,2210
"Wenn ich reden könnte, wäre das so geil, gell?",de,GOWstream.mp4,01:15:34,2211
"Luck increases XP gain. Ja, dann.",de,GOWstream.mp4,01:15:38,2212
ja wie denn?,de,,,2214
Der scheiß Kopf in meinem Arsch.,de,GOWstream.mp4,01:15:45,2215
Hat auch noch irgendwas zu melden.,de,GOWstream.mp4,01:15:47,2216
"So, erstmal...",de,GOWstream.mp4,01:15:49,2217
Muss ich das hier machen.,de,GOWstream.mp4,01:15:51,2218
Weil das hab ich... Da hab ich jetzt einfach drauf geschissen.,de,GOWstream.mp4,01:15:53,2219
Und das ist stupid.,de,GOWstream.mp4,01:15:55,2220
Ich mach eh nix davon.,de,GOWstream.mp4,01:15:59,2221
Aber ich brauch's trotzdem.,de,GOWstream.mp4,01:16:02,2222
Das möchte ich schon haben!,de,GOWstream.mp4,01:16:16,2223
Alles andere hab ich schon.,de,GOWstream.mp4,01:16:19,2224
"Nee, das stimmt gar nicht.",de,GOWstream.mp4,01:16:21,2225
Aber eigentlich...,de,GOWstream.mp4,01:16:27,2226
"Das sind sehr viele Dinge, die ich echt gebrauchen hätte können.",de,GOWstream.mp4,01:16:41,2227
"Und guck mal, die kosten 500 XP.",de,GOWstream.mp4,01:16:49,2228
"Boah, ich bin so ein Bonobo manchmal.",de,GOWstream.mp4,01:16:53,2229
"Das Ding ist, God of War ist eins der wenigen Games, wo ich es schaffe manchmal zu blocken.",de,GOWstream.mp4,01:17:01,2230
Und wo ich actually mein Schild benutze.,de,GOWstream.mp4,01:17:07,2231
"Also jetzt zum Beispiel bei der letzten Valkyrie war's für'n Arsch, weil man konnte nichts von ihr blocken.",de,GOWstream.mp4,01:17:09,2232
Aber grundsätzlich ist es in God of War schon ziemlich nice.,de,GOWstream.mp4,01:17:13,2233
Es ist sehr smooth. Es funktioniert.,de,GOWstream.mp4,01:17:20,2234
Es ist belohnend.,de,GOWstream.mp4,01:17:23,2235
"Nicht so wie in, keine Ahnung, Blasphemous.",de,GOWstream.mp4,01:17:25,2236
Ich hab in Blasphemous nie geblockt.,de,GOWstream.mp4,01:17:28,2237
Oder geparried.,de,GOWstream.mp4,01:17:31,2238
versteht ihr?,de,GOWstream.mp4,01:17:33,2239
Nein!,de,GOWstream.mp4,01:17:35,2240
"Ey, ich muss ich da...",de,GOWstream.mp4,01:18:03,2241
"Ich frag mich, hab ich mit meiner Axt auch mehr Schaden?",de,GOWstream.mp4,01:18:05,2242
Nein!,de,GOWstream.mp4,01:18:12,2243
Au!,de,GOWstream.mp4,01:18:14,2244
"Au, ah!",de,GOWstream.mp4,01:18:23,2245
"Eigentlich bin ich ja unsterblich, gell?",de,GOWstream.mp4,01:18:25,2246
Also warum sterb ich überhaupt?,de,GOWstream.mp4,01:18:28,2247
"Wir werden hier geunworthy, like crazy, aber... one day...",de,GOWstream.mp4,01:18:34,2248
"Also die is winnable, ich sag es, die is winnable.",de,GOWstream.mp4,01:18:41,2249
"Wir haben jetzt zwei tries in, ich hab mir jetzt schön meinen Resurrection Stone, weil ganz ehrlich wir haben schon damit angefangen.",de,GOWstream.mp4,01:18:43,2250
Und warum soll ich mir mein Leben schwer machen und jetzt sagen ich resurrected nie wieder?,de,GOWstream.mp4,01:18:49,2251
"Also die ist winnable, ich sag es, die is winnable.",de,GOWstream.mp4,01:18:58,2252
"Wir haben jetzt zwei tries in, ich hab mir jetzt schön meinen Resurrection Stone, weil ganz ehrlich wir haben schon damit angefangen.",de,GOWstream.mp4,01:19:00,2253
Und warum soll ich mir mein Leben schwer machen und jetzt sagen ich resurrected nie wieder?,de,GOWstream.mp4,01:19:05,2254
"Der Kratos macht immer nur kurze Pause, die Gegner resetten sich, weil sie auch Pause brauchen.",de,GOWstream.mp4,01:19:13,2255
Was wollte ich jetzt?,de,GOWstream.mp4,01:19:26,2256
Instant vergessen.,de,GOWstream.mp4,01:19:33,2257
"Ich mag den Sound von ""kaufen"" in dem game.",de,GOWstream.mp4,01:19:38,2258
"Kaufen, kaufen!",de,GOWstream.mp4,01:19:41,2259
Nix.,de,GOWstream.mp4,01:19:46,2260
There is no other thing.,de,GOWstream.mp4,01:19:48,2261
So.,de,GOWstream.mp4,01:19:52,2262
Wir machen jetzt Imminence Rein.,de,GOWstream.mp4,01:19:55,2263
"Als nächstes kommt Heaven Shall Burn, weil it's a good one.",de,GOWstream.mp4,01:20:00,2264
"Black hatten wir gerade, das wollte ich gerade schon wieder reinhauen.",de,GOWstream.mp4,01:20:08,2265
"Nee, das war falsch. Das war doch falsch, jetzt!",de,GOWstream.mp4,01:20:12,2266
"Hör auf, Luni!",de,GOWstream.mp4,01:20:15,2267
Ja!,de,GOWstream.mp4,01:20:24,2268
Ja!,de,GOWstream.mp4,01:20:30,2269
Nein!,de,GOWstream.mp4,01:21:00,2270
Nein!,de,GOWstream.mp4,01:21:30,2271
"Ah, warum hat die das so oft?",de,GOWstream.mp4,01:21:31,2272
Ha!,de,GOWstream.mp4,01:22:01,2273
Nein!,de,GOWstream.mp4,01:22:16,2274
Oh!,de,GOWstream.mp4,01:22:17,2275
Dafür sterbe ich jetzt.,de,GOWstream.mp4,01:22:18,2276
"Ball, hallo!",de,GOWstream.mp4,01:22:22,2277
Oh!,de,GOWstream.mp4,01:22:24,2278
"Das wäre schon lecker, wenn er von jedem tritt, einen...",de,GOWstream.mp4,01:22:27,2279
"Mann, warum...",de,GOWstream.mp4,01:22:31,2280
"Warum schaffe ich es nicht, dem auszuweichen",de,GOWstream.mp4,01:22:35,2281
Ich kann ja auch blocken!,de,GOWstream.mp4,01:22:36,2282
Ich kann ja auch blockieren!,de,GOWstream.mp4,01:22:42,2283
Ich block die jetzt auf WhatsApp.,de,GOWstream.mp4,01:22:44,2284
"Ganz ehrlich, wir sind keine Freunde mehr.",de,GOWstream.mp4,01:22:46,2285
"Ich lösch sie, weil sie darf meine Insta-Story nicht mehr sehen.",de,GOWstream.mp4,01:22:49,2286
Arschgeige.,de,GOWstream.mp4,01:22:54,2287
Oh!,de,GOWstream.mp4,01:23:19,2288
"Ready, Bob?",de,GOWstream.mp4,01:23:24,2289
Nein!,de,GOWstream.mp4,01:23:27,2290
"Ah, es nervt so, dass sie so oft aus dem...",de,GOWstream.mp4,01:24:40,2291
aus dem...,de,GOWstream.mp4,01:24:43,2292
Fokus fällt.,de,GOWstream.mp4,01:24:45,2293
"Fuck, fuck, fuck!",de,GOWstream.mp4,01:27:12,2294
Ich darf mich halt nicht erwischen lassen von der Scheiße.,de,GOWstream.mp4,01:27:15,2295
"Ich bin deutlich länger gebraucht, um überhaupt dahin zu kommen, wo ich jetzt die ganze Zeit bin.",de,GOWstream.mp4,01:28:18,2296
Dass ich so auf die letzten zwei Balken komme.,de,GOWstream.mp4,01:28:23,2297
Bitch!,de,GOWstream.mp4,01:28:34,2298
Was braucht die Manchma so lange?,de,GOWstream.mp4,01:28:48,2299
Warum hat die Manchma so lange...,de,GOWstream.mp4,01:28:59,2300
Wendekreis,de,GOWstream.mp4,01:29:04,2301
I can do this!,en,GOWstream.mp4,01:29:48,2302
Glaubt an mich!,de,GOWstream.mp4,01:29:51,2303
Glaubt einfach an mich!,de,GOWstream.mp4,01:29:53,2304
I can do this!,en,GOWstream.mp4,01:29:55,2305
"Dafür sterbe ich, ja.",de,GOWstream.mp4,01:38:09,2306
Er hat ihm noch drei Pfeile ins Gesicht gescheppert. Wo ist sie?,de,GOWstream.mp4,01:38:26,2307
Mann das wollte ich gar nicht.,de,GOWstream.mp4,01:41:12,2308
Ich hab jetzt keinen Bock mehr eigentlich!,de,GOWstream.mp4,01:41:15,2309
Ich hab den Heal genommen!,de,GOWstream.mp4,01:41:55,2310
Hat der mir jetzt gerade noch einen Lebensstein in die Fresse geworfen?,de,GOWstream.mp4,01:42:01,2311
"Ich muss noch nach Alfheim, ja.",de,GOWstream.mp4,01:42:54,2312
Da fehlt mir ein Rabe.,de,GOWstream.mp4,01:43:00,2313
"Ah ja, der zweite ist bei der Walküre, okay.",de,GOWstream.mp4,01:43:02,2314
Dann brauche ich noch 13 Raben,de,GOWstream.mp4,01:43:06,2315
in Midgard.,de,GOWstream.mp4,01:43:10,2316
"Und keine Ahnung, was ich noch nicht discovered habe, actually.",de,GOWstream.mp4,01:43:12,2317
"Das wäre dein Preis gewesen, halt echt so!",de,GOWstream.mp4,01:43:18,2318
Willst du mich flachsen als ob das sie nicht gestunned hat,de,GOWstream.mp4,01:43:22,2319
"Das ist ein Shit-Trial, ich sage es euch, wie es ist.",de,GOWstream.mp4,01:43:52,2320
Willst du mich verarschen? Was macht die?,de,GOWstream.mp4,01:44:05,2321
"Die, die geben jetzt nicht mehr einfach auf.",de,GOWstream.mp4,01:44:13,2322
Dann kann man dem nicht ausweichen.,de,GOWstream.mp4,01:45:16,2323
Aufgeben meinst du das zu 2024? Echt so!,de,GOWstream.mp4,01:45:37,2324
"Was mich manchmal nervt ist, dass ich nicht am Ende trotzdem noch sehe, wie viel HP sie hat.",de,GOWstream.mp4,01:45:43,2325
"Also wenn sie mich tot tritt, will ich trotzdem wissen, wie viel HP sie hatte.",de,GOWstream.mp4,01:45:47,2326
Ups.,de,GOWstream.mp4,01:45:52,2327
Versteht ihr?,de,GOWstream.mp4,01:45:53,2328
"Ich gehe schon full life da rein, okay.",de,GOWstream.mp4,01:45:55,2329
Okay.,de,GOWstream.mp4,01:46:25,2330
Oh my fucking god,en,GOWstream.mp4,01:49:16,2331
Ich hätte noch zwei Hits und sie wäre gestanden gewesen zum Finishen.,de,GOWstream.mp4,01:49:18,2332
Wir bleiben ruhig.,de,GOWstream.mp4,01:49:31,2333
Wir bleiben ruhig.,de,GOWstream.mp4,01:49:34,2334
Wir sehen es als Fortschritt. Wir kommen jedes Mal ein bisschen näher.,de,GOWstream.mp4,01:49:37,2335
I'm losing my mental health.,en,GOWstream.mp4,01:49:49,2336
"Junge ich versteh dass du angry bist, aber ich helf dir doch nur!",en,GOWstream.mp4,01:51:30,2337
lass das mal wie oft denn noch bitte??,de,GOWstream.mp4,01:51:31,2338
jetzt macht sie gleich VALHALLA,de,GOWstream.mp4,01:51:37,2339
siehste? ich weiß es doch!,de,GOWstream.mp4,01:51:39,2340
du stribst jezt!,de,GOWstream.mp4,01:54:50,2341
i locked in!,en,GOWstream.mp4,01:54:57,2342
ich habe vergessen zu blinzeln ,de,GOWstream.mp4,01:54:58,2343
"Dankeschön, Dankeschön. Wir haben zwei geschafft heute. Imagine!",de,GOWstream.mp4,01:55:24,2344
"Ihr müsst mir dann sagen, welchen Helm ihr am coolsten findet, weil ich möchte irgendwie einen von denen als Tattoo haben.",de,GOWstream.mp4,01:55:32,2345
VALHALLA! Bitch!,de,GOWstream.mp4,01:55:39,2346
"Guck mal, wie viel fucking Health die droppt und ich krieg eh Full Health, wenn ich fertig bin.",de,GOWstream.mp4,01:55:52,2347
Ich liebe Headman auch. Headman ist der Beste.,de,GOWstream.mp4,01:56:12,2348
We shall see,de,GOWstream.mp4,01:56:33,2350
"Ist das perfekt, das kann ich? Ja!",de,GOWstream.mp4,01:56:36,2351
"I will upgrade my fucking armpits, man.",de,GOWstream.mp4,01:56:39,2352
"Mimir ist echt der Beste, man.",de,GOWstream.mp4,01:56:45,2353
"Dieses Game ist so geil, ihr versteht nich",de,GOWstream.mp4,01:56:48,2354
Motorhelm ist strong.,de,GOWstream.mp4,01:56:53,2355
"Ich finde den Helm von kara fand ich auch richtig, richtig geil. Die hat ja so vier Hörner.",de,GOWstream.mp4,01:56:56,2356
Ich finde Hörner halt sehr cool.,de,GOWstream.mp4,01:57:02,2357
"Göldur nicht so, aber Kara war schon, Kara ist schon sehr gut.",de,GOWstream.mp4,01:57:08,2358
"Die Valkyren Queen habe ich mir auch schon angeguckt, aber nicht so... aber Horns.",de,GOWstream.mp4,01:57:15,2359
"Okay, but first",en,GOWstream.mp4,01:57:33,2360
Upgrade!,en,GOWstream.mp4,01:57:42,2361
"What, what, what, what, what?",de,GOWstream.mp4,01:57:52,2362
Ah.,de,GOWstream.mp4,01:57:54,2363
Ich mach die einfach gleich full und rüst sie aus.,de,GOWstream.mp4,01:57:58,2364
"Dann habe ich nur 16, habe minus 16 Lethality.",de,GOWstream.mp4,01:58:02,2365
Cooldown ist es halt schon auch nicht schlecht.,de,GOWstream.mp4,01:58:10,2366
"Die kann ich auch noch einmal aufleveln mit Greater Crest of Flame, okay.",de,GOWstream.mp4,01:58:26,2367
That sucks.,en,GOWstream.mp4,01:58:33,2368
That actually sucks.,en,GOWstream.mp4,01:58:36,2369
"Atreus, warum bist du so happy?",de,GOWstream.mp4,01:58:39,2370
Ich habe ja nicht mal meinen Revival Stone gebraucht gerade.,de,GOWstream.mp4,01:58:42,2371
"Boah, ich bin ja richtig gut.",de,GOWstream.mp4,01:58:46,2372
Wow.,de,GOWstream.mp4,01:58:50,2373
Jetzt trotzdem einmal gucken.,de,GOWstream.mp4,01:58:54,2374
Plus 10.,de,GOWstream.mp4,01:58:56,2375
"Wenn ich halt hier Lethality weg tue, dann habe ich weniger HP.",de,GOWstream.mp4,01:59:05,2376
"Aber ich weiß nicht, ob es das überhaupt wert ist, auf HP zu gucken.",de,GOWstream.mp4,01:59:09,2377
Yes. And the horniness. You actually are only here for horniness. Why are you always lying?,en,GOWstream.mp4,01:59:15,2379
"What the fuck, what the fuck?",en,GOWstream.mp4,01:59:28,2380
wrong way,en,GOWstream.mp4,02:00:00,2381
right way,en,GOWstream.mp4,02:00:03,2382
Ey Alfheim ist ein richtiges Fotzenland,de,GOWstream.mp4,02:00:31,2383
"Naja es geht, es geht",de,GOWstream.mp4,02:00:35,2384
Manche von diesen Fliegeviechern sind halt nervig,de,GOWstream.mp4,02:00:37,2385
"die Elfen sind oder weiß ich nicht, Alfen",de,GOWstream.mp4,02:00:40,2386
whatever,de,GOWstream.mp4,02:00:43,2387
"sind hella annoying, aber es ist okay",de,GOWstream.mp4,02:00:45,2388
Okay,de,GOWstream.mp4,02:00:57,2389
"Kann ich irgendwo, can I port around",de,GOWstream.mp4,02:01:00,2390
"some, somewhere",en,GOWstream.mp4,02:01:03,2391
no,en,GOWstream.mp4,02:01:06,2392
Oh fuck off alley,en,GOWstream.mp4,02:01:07,2393
Fuck off,en,GOWstream.mp4,02:01:09,2394
I can't believe you've done this,en,GOWstream.mp4,02:01:11,2395
What is this?,en,GOWstream.mp4,02:01:13,2396
Okay so I just,en,GOWstream.mp4,02:01:17,2397
drive around,en,GOWstream.mp4,02:01:20,2398
and find out,en,GOWstream.mp4,02:01:23,2399
Fuck off alley,en,GOWstream.mp4,02:01:34,2400
"Water, water",en,GOWstream.mp4,02:02:09,2402
Yes,en,GOWstream.mp4,02:02:13,2403
Shut the fuck up,en,GOWstream.mp4,02:02:15,2404
I have some life,en,GOWstream.mp4,02:02:25,2405
Die,en,GOWstream.mp4,02:02:32,2406
Why did you get damaged?,en,GOWstream.mp4,02:02:36,2407
Hallo?,de,GOWstream.mp4,02:02:44,2408
Ich wollte jetzt so einen epischen Kill haben,de,GOWstream.mp4,02:02:55,2409
"Yes, yes",en,GOWstream.mp4,02:03:10,2410
"Wait a second, also kann ich hier gar nicht rumfahren",de,GOWstream.mp4,02:03:17,2411
Kann ich hier rumfahren?,de,GOWstream.mp4,02:03:21,2412
"Ich will wissen, ob man hier Dinge tun kann, versteht ihr?",de,GOWstream.mp4,02:03:24,2413
"Oder ist der Nebel einfach nur da, um mich abzufucken?",de,GOWstream.mp4,02:03:27,2414
Ich kann ja,de,GOWstream.mp4,02:03:36,2415
Kann ich hier irgendwie nur hinlaufen?,de,GOWstream.mp4,02:03:44,2416
Oder muss ich hier hinrudern?,de,GOWstream.mp4,02:03:46,2417
Hier rudert es uns da,de,GOWstream.mp4,02:03:49,2418
Ach Cinri,de,GOWstream.mp4,02:03:54,2419
Is das n weg?,de,GOWstream.mp4,02:04:24,2420
Boy thinks he's not annoying,de,GOWstream.mp4,02:04:41,2422
Streamlabs is alive?,en,GOWstream.mp4,02:04:48,2423
It is,en,GOWstream.mp4,02:05:02,2427
"Man, ich wünschte ich wäre Kratos und würde rudern",de,GOWstream.mp4,02:05:06,2428
Ich will einfach nur Ruderboot fahren,de,GOWstream.mp4,02:05:09,2429
"Aber nicht in einem Kackverein, weil ich bin asozial",de,GOWstream.mp4,02:05:11,2430
Ich möchte einfach nur alleine auf dem großen See im Kreis rudern,de,GOWstream.mp4,02:05:14,2431
"Stundenlang, für immer",de,GOWstream.mp4,02:05:17,2432
"Ohne Pause, ich brauch keine Pause",de,GOWstream.mp4,02:05:19,2433
Ich brauch Stundenlohn,de,GOWstream.mp4,02:05:23,2434
Ich ruder euch immer nur maximal zwei,de,GOWstream.mp4,02:05:26,2435
Aber ich würde zwei Leute auch im Kreis rumrudern,de,GOWstream.mp4,02:05:29,2436
Das ist auch okay,de,GOWstream.mp4,02:05:32,2437
"Wenn wir wieder zur Hütte in Schweden fahren, dann mache ich Ruderstream",de,GOWstream.mp4,02:05:36,2438
Und bin nur am Rudern und rede nicht mal mit euch,de,GOWstream.mp4,02:05:39,2439
Kann ich hier coole Dinge tun? Nee,de,GOWstream.mp4,02:05:47,2440
Wisst ihr was?,de,GOWstream.mp4,02:05:54,2441
Wisst ihr was?,de,GOWstream.mp4,02:05:57,2442
Ich bleib hier,de,GOWstream.mp4,02:05:59,2443
"Ihr passt jetzt auf, dass ich nicht sterbe und dass Boy nicht stirbt",de,GOWstream.mp4,02:06:01,2444
Und ich gehe kurz pinkeln,de,GOWstream.mp4,02:06:05,2445
Ich ruder jetzt Booten fahren,de,GOWstream.mp4,02:06:07,2446
"Ich habe jetzt nur einen Hausschuh, aber damit kann ich leben",de,GOWstream.mp4,02:06:24,2447
Ich bin gleich wieder da,de,GOWstream.mp4,02:06:27,2448
"Ich hab ihn, ich hab ihn",de,GOWstream.mp4,02:06:32,2449
Alles gut,de,GOWstream.mp4,02:06:34,2450
Ich muss nicht ein schuhig gehen,de,GOWstream.mp4,02:06:36,2451
Soll Giga chair weiterspielen,de,GOWstream.mp4,02:08:21,2453
Ah ich wollte eigentlich noch eine,de,GOWstream.mp4,02:08:23,2454
äh,de,GOWstream.mp4,02:08:25,2455
"Pointsbelohnung dazu tun, dass man",de,GOWstream.mp4,02:08:27,2456
Toggle standing machen kann,de,GOWstream.mp4,02:08:29,2457
Dass ich mich ständig hinsetze und aufstehen muss,de,GOWstream.mp4,02:08:33,2458
"Jedenfalls, weil ich finde Toggle shirt bei Tom fucking lustig, aber das kann ich obviously nicht machen",de,GOWstream.mp4,02:08:37,2459
So,de,GOWstream.mp4,02:08:41,2460
Wir machen weiter mit guter Musik,de,GOWstream.mp4,02:08:47,2461
Actually not,en,GOWstream.mp4,02:09:27,2463
Thank you,em,GOWstream.mp4,02:09:29,2464
anyways,de,GOWstream.mp4,02:09:31,2465
Die Frage ist jetzt,de,GOWstream.mp4,02:09:33,2466
Das war hier einfach nur geradeaus oder,de,GOWstream.mp4,02:09:35,2467
Ja,de,GOWstream.mp4,02:09:37,2468
"Guck mal, Guck mal",de,GOWstream.mp4,02:09:39,2469
"Ich hab, ich hab Ahnung",de,GOWstream.mp4,02:09:41,2470
Das passiert nicht oft,de,GOWstream.mp4,02:09:43,2471
Das war schon sehr nice. Sehr gute Idee. Obwohl es immer nur ich benutze.,de,GOWstream.mp4,02:10:05,2473
"Ich musste Leute anschreiben, dass sie mir helfen.",de,GOWstream.mp4,02:10:15,2474
"Dass man gecheckt hat, dass es fucking lustig ist, wenn man sich zusammentut.",de,GOWstream.mp4,02:10:18,2475
Schieß einfach wohin.,de,GOWstream.mp4,02:10:22,2476
Ah! Ah!,de,GOWstream.mp4,02:10:30,2477
"Ich hab Lauri so geschrieben, bitte mach Toggle Shirt.",de,GOWstream.mp4,02:10:41,2478
Habe ich Mb2 Flo auch noch geschrieben.,de,GOWstream.mp4,02:10:44,2479
"Ich wollte halt, dass es mehrere gleichzeitig machen.",de,GOWstream.mp4,02:10:47,2480
Dass Tom halt immer wieder an- und ausziehen muss.,de,GOWstream.mp4,02:10:49,2481
"So, wir haben das hier.",de,GOWstream.mp4,02:10:55,2482
Irgendwo hier müsste so ein Kack-Rabe sein.,de,GOWstream.mp4,02:10:58,2483
"Können wir runter gehen? Nein, da liegen nur Moneten.",de,GOWstream.mp4,02:11:02,2484
"Wir machen einmal ohne Musik, um das Pattern anzugucken.",de,GOWstream.mp4,02:11:06,2485
Und um den Raben zu hören,de,GOWstream.mp4,02:11:14,2486
Du warst gar nicht da busch,de,,,2488
"Wie, da ist kein Dingsy Dongsy drin.",de,GOWstream.mp4,02:11:34,2489
Das sieht irgendwie sad aus.,de,GOWstream.mp4,02:11:38,2490
Also irgendwie...,de,GOWstream.mp4,02:11:40,2491
"Nee, Moment, ich möchte den Marker weg haben.",de,GOWstream.mp4,02:11:42,2492
Kann ich den Marker bitte weg haben?,de,GOWstream.mp4,02:11:46,2493
Danke.,de,GOWstream.mp4,02:11:50,2494
Sooo,de,GOWstream.mp4,02:11:52,2495
Okay.,de,GOWstream.mp4,02:11:57,2496
Okay.,de,GOWstream.mp4,02:12:06,2497
"Das haben sie auch erst vor kurzem angefangen, wa?",de,GOWstream.mp4,02:12:17,2498
Okay.,de,GOWstream.mp4,02:12:27,2499
"Wir haben schon zwei Walküren heute geschafft. Das sind doppelt so viele, wie ich schaffen wollte.",de,GOWstream.mp4,02:13:26,2501
"Ich konnte meine scheiß Kamera nicht drehen, weil ich in dem Balken drin war.",de,GOWstream.mp4,02:14:51,2502
Das wäre jetzt fast ein First Try gewesen.,de,GOWstream.mp4,02:14:55,2503
Ohne Musik.,de,GOWstream.mp4,02:15:00,2504
"Huh, jetzt brauche ich Musik.",de,GOWstream.mp4,02:15:03,2505
Ja gut!,de,GOWstream.mp4,02:15:08,2506
Aua!,de,GOWstream.mp4,02:15:09,2507
"I'm sorry, das wäre insane gewesen.",de,GOWstream.mp4,02:15:21,2509
"Aber, das ist...",de,GOWstream.mp4,02:15:24,2510
"Also die finde ich vom Pattern her noch einfacher, als die Letzte.",de,GOWstream.mp4,02:15:27,2511
"Ich weiß nicht, ich hab mir eine ganz beschissene Ordnung...",de,GOWstream.mp4,02:15:35,2512
"Äh, hier.",de,GOWstream.mp4,02:15:45,2513
Uaah!,de,GOWstream.mp4,02:16:00,2514
Okay.,de,GOWstream.mp4,02:16:23,2515
"Ah, ich wünschte, ich könnte während sie, wenn sie mir in den scheiß Kopf trifft.",de,GOWstream.mp4,02:17:25,2516
Einmal in Rage gehen.,de,GOWstream.mp4,02:17:30,2517
Das hat sie beim ersten Mal nicht gemacht!,de,GOWstream.mp4,02:17:33,2518
Dann machen die alle den scheiß Stepping-Kack.,de,GOWstream.mp4,02:17:37,2519
